"Aerospace Engineering, BS","['NPRE 201', 'CSE 412', 'SE 423', 'PHYS 485', 'ECE 329', 'MATH 484', 'CHEM 236', 'ME 200', 'CEE 471', 'MATH 285', 'AE 311', 'CEE 451', 'MATH 402', 'TAM 470', 'MSE 450', 'TMGT 461', 'CS 465', 'MATH 482', 'AE 483', 'PHYS 486', 'ATMS 306', 'ECE 310', 'ECE 220', 'MATH 347', 'CEE 310', 'PHYS 326', 'MSE 401', 'PHYS 435', 'TE 401', 'ECE 486', 'SE 420', 'ME 400', 'ECE 342', 'CS 461', 'ME 360', 'ECE 330', 'MATH 461', 'AE 321', 'MSE 453', 'MSE 498', 'CHEM 232', 'MATH 489', 'ECE 311', 'CHEM 233', 'TAM 324', 'MATH 416', 'TAM 212', 'ME 498', 'ATMS 406', 'MSE 440', 'ME 370', 'STAT 448', 'AE 323', 'AE 460', 'AE 353', 'MATH 442', 'AE 443', 'ECE 385', 'AE 202', 'TAM 456', 'AE 461', 'ATMS 301', 'CEE 407', 'ATMS 410', 'AE 433', 'ECE 210', 'NPRE 498', 'ECE 205', 'ATMS 302', 'ECE 473', 'ME 320', 'AE 312', 'TAM 451', 'MSE 457', 'ASTR 414', 'CS 225', 'ATMS 313', 'MATH 413', 'ATMS 304', 'AE 370', 'NPRE 470', 'CEE 330', 'SE 310', 'ECE 343', 'IE 310', 'ATMS 305', 'CEE 412', 'ASTR 406', 'AE 352', 'PHYS 325', 'ENG 491', 'STAT 428', 'NPRE 475', 'CEE 380', 'NPRE 402', 'ASTR 405', 'AE 442', 'CS 420', 'MSE 443', 'ATMS 303', 'ME 401', 'CEE 360', 'MATH 446']"
"Mechanical Engineering, BS","['CEE 461', 'CHEM 497', 'PHYS 475', 'ECE 342', 'NPRE 455', 'MATH 285', 'BIOE 497', 'MATH 464', 'ECE 456', 'MSE 489', 'TAM 212', 'CS 445', 'CEE 498', 'MCB 403', 'CSE 402', 'CEE 438', 'CEE 408', 'CS 242', 'CS 461', 'ECE 453', 'ECE 476', 'STAT 430', 'MSE 458', 'BIOE 481', 'MSE 466', 'NPRE 470', 'MATH 475', 'BIOE 416', 'STAT 426', 'IE 360', 'CEE 445', 'CEE 462', 'PHYS 427', 'NPRE 402', 'STAT 480', 'NPRE 423', 'BIOE 414', 'ECE 418', 'MATH 413', 'ECE 329', 'ECE 482', 'MATH 492', 'STAT 440', 'ABE 455', 'CHBE 475', 'AE 454', 'MSE 484', 'TAM 251', 'PHYS 404', 'NPRE 444', 'CS 429', 'AE 456', 'CS 439', 'CHEM 420', 'CS 460', 'CHBE 473', 'MATH 415', 'MATH 347', 'NPRE 429', 'CHEM 237', 'CEE 480', 'ABE 466', 'MSE 304', 'CS 413', 'ABE 463', 'ECE 437', 'CS 465', 'CEE 452', 'STAT 458', 'ECE 402', 'CHEM 482', 'CEE 440', 'CSE 441', 'ABE 498', 'CS 419', 'CEE 330', 'MSE 402', 'BIOE 461', 'BIOE 498', 'CEE 446', 'AE 483', 'CS 427', 'MSE 497', 'CHEM 440', 'ME 320', 'ECE 483', 'CS 468', 'CS 411', 'CS 428', 'PHYS 435', 'PHYS 487', 'MSE 443', 'CHEM 474', 'BIOC 455', 'ECE 447', 'STAT 428', 'ECE 403', 'BIOE 380', 'ABE 436', 'ECE 330', 'CEE 449', 'CEE 380', 'MSE 481', 'CEE 340', 'CEE 407', 'ECE 454', 'CEE 421', 'CS 498', 'ECE 206', 'ECE 333', 'CEE 417', 'MSE 455', 'CHEM 317', 'TE 461', 'NPRE 446', 'SE 498', 'BIOP 401', 'CS 426', 'ECE 480', 'ECE 444', 'CEE 457', 'CS 412', 'MSE 405', 'AE 497', 'NPRE 421', 'CHEM 480', 'BIOP 419', 'MSE 480', 'MATH 446', 'CS 357', 'ECE 498', 'SE 424', 'IE 330', 'ABE 459', 'BIOE 415', 'ECE 457', 'ECE 464', 'ECE 486', 'PHYS 496', 'MSE 488', 'CEE 401', 'ECE 401', 'ECE 468', 'ECE 495', 'BIOE 476', 'PHYS 330', 'CEE 412', 'CEE 405', 'ECE 422', 'CS 410', 'ECE 417', 'MATH 403', 'CEE 468', 'CEE 420', 'CHEM 444', 'CHBE 422', 'NPRE 461', 'CHBE 457', 'SE 497', 'MATH 425', 'ECE 424', 'BIOE 482', 'IE 311', 'ECE 467', 'MATH 473', 'MSE 420', 'IE 445', 'CEE 467', 'CS 438', 'NPRE 498', 'PHYS 406', 'ASRM 472', 'MATH 357', 'ASRM 410', 'ECE 412', 'CEE 410', 'ECE 490', 'CHBE 472', 'IE 340', 'ECE 463', 'CEE 415', 'CS 420', 'SE 402', 'PHYS 460', 'CEE 406', 'CEE 465', 'ECE 432', 'PHYS 486', 'CHEM 483', 'CEE 350', 'MATH 432', 'MATH 444', 'ECE 414', 'CEE 469', 'CS 447', 'CS 374', 'STAT 443', 'MSE 403', 'ECE 420', 'CEE 447', 'CSE 401', 'CHBE 471', 'ECE 428', 'ECE 462', 'SE 413', 'ME 330', 'SE 423', 'SE 412', 'CHEM 445', 'CEE 422', 'MSE 460', 'NPRE 435', 'NPRE 431', 'CHBE 474', 'CS 225', 'ABE 476', 'MATH 427', 'ECE 452', 'CS 446', 'ECE 478', 'PHYS 485', 'ECE 385', 'MSE 453', 'STAT 448', 'MSE 401', 'ECE 435', 'CEE 491', 'CEE 470', 'ABE 430', 'CSE 451', 'CEE 409', 'AE 498', 'STAT 420', 'MATH 417', 'ECE 459', 'MATH 414', 'BIOC 446', 'ASRM 461', 'CEE 442', 'MATH 418', 'ABE 488', 'PHYS 402', 'SE 411', 'MSE 441', 'PHYS 470', 'CEE 443', 'CEE 360', 'MCB 450', 'ECE 448', 'ECE 491', 'MATH 442', 'BIOC 440', 'ECE 472', 'MATH 428', 'ME 470', 'CSE 450', 'MATH 450', 'CS 233', 'MATH 490', 'ECE 465', 'MCB 402', 'CS 433', 'SE 420', 'MATH 489', 'MSE 450', 'NPRE 448', 'ME 200', 'CEE 437', 'CHEM 332', 'CHEM 315', 'SE 422', 'MSE 474', 'AE 461', 'MATH 412', 'ECE 411', 'BIOP 432', 'CEE 453', 'IE 411', 'CS 450', 'PHYS 436', 'CHEM 447', 'CS 431', 'MSE 473', 'MSE 498', 'ECE 441', 'ECE 380', 'ECE 458', 'MSE 456', 'CS 436', 'NPRE 475', 'CS 418', 'IE 430', 'ECE 431', 'CEE 463', 'ECE 408', 'ECE 415', 'CHEM 472', 'ECE 489', 'MATH 423', 'ME 371', 'MSE 445', 'CEE 451', 'IE 413', 'CS 424', 'CHBE 456', 'MCB 493', 'CHBE 476', 'CS 483', 'CHEM 437', 'NPRE 451', 'MATH 424', 'ABE 456', 'MSE 406', 'CS 481', 'CEE 424', 'MSE 470', 'CS 463', 'ASRM 469', 'CEE 450', 'CS 467', 'CS 425', 'ABE 497', 'CSE 461', 'ECE 469', 'CS 466', 'CS 457', 'ECE 416', 'CS 476', 'ECE 473', 'PHYS 466', 'CEE 471', 'ECE 492', 'CHEM 312', 'CS 473', 'CEE 398', 'NPRE 441', 'NPRE 447', 'NPRE 442', 'CEE 458', 'MATH 482', 'ECE 481', 'IE 431', 'MSE 307', 'CEE 484', 'ECE 451', 'ABE 469', 'CS 475', 'CS 421', 'PHYS 497', 'IE 310', 'MATH 484', 'ECE 340', 'CHEM 233', 'ECE 439', 'ECE 460', 'MSE 454', 'MCB 401', 'CEE 418', 'STAT 424', 'ABE 474', 'STAT 410', 'CSE 412', 'CEE 411', 'MATH 447', 'CHEM 450', 'ECE 425', 'MSE 308', 'CS 477', 'TMGT 461', 'MCB 404', 'IE 420', 'CHBE 452', 'BIOE 479', 'ECE 205', 'CHEM 451', 'ECE 485', 'MSE 421', 'CHEM 438', 'CS 241', 'PHYS 498', 'CS 422', 'ECE 470', 'CEE 460', 'ME 360', 'PHYS 403', 'MSE 457', 'ECE 487', 'ECE 493', 'AE 482', 'ME 310', 'IE 410', 'NPRE 457', 'ABE 445', 'CEE 310', 'SE 450', 'ECON 302', 'MATH 453', 'CS 440', 'ME 370', 'CEE 497', 'CHBE 451', 'CS 414', 'CHEM 236', 'NPRE 412', 'MSE 485', 'PHYS 401', 'STAT 429', 'CHEM 488', 'STAT 425', 'CHBE 453', 'ECE 343', 'STAT 409', 'MSE 487', 'MSE 440', 'CEE 416', 'MATH 487', 'ECE 419', 'CEE 434', 'CHEM 232', 'AE 460', 'CS 484', 'CEE 430', 'CEE 444', 'TMGT 460', 'CS 423', 'ECE 455', 'ECE 395', 'ECE 438', 'MSE 461', 'ECE 466', 'IE 498', 'ME 340', 'ABE 483', 'MATH 448', 'CHEM 442', 'BIOC 406', 'CEE 472', 'MATH 481', 'CHEM 460', 'CEE 483', 'CHEM 436', 'ASRM 471', 'ECE 488', 'IE 412', 'CHBE 424', 'MSE 422', 'IE 497']"
Biological Engineering,"['ABE 483', 'BIOE 416', 'MCB 253', 'ABE 463', 'NRES 419', 'FSHN 101', 'MSE 401', 'CEE 484', 'CEE 446', 'NRES 219', 'CEE 461', 'CEE 458', 'CPSC 352', 'FSHN 471', 'ECON 103', 'IB 444', 'MCB 300', 'IB 439', 'MCB 101', 'ME 403', 'NRES 487', 'GEOL 380', 'ABE 476', 'HORT 361', 'IB 150', 'NRES 420', 'ABE 459', 'CEE 360', 'CEE 330', 'CEE 442', 'MSE 280', 'MCB 245', 'IE 431', 'ME 320', 'ME 330', 'ECE 470', 'ABE 446', 'MCB 450', 'ECE 206', 'SE 423', 'NRES 488', 'ABE 454', 'CS 466', 'CHBE 472', 'IB 411', 'MCB 252', 'NPRE 475', 'CEE 449', 'CEE 457', 'CEE 463', 'ME 340', 'SE 320', 'CHBE 471', 'ABE 341', 'IB 335', 'MCB 251', 'MCB 100', 'ME 402', 'MATH 285', 'CPSC 261', 'CPSC 437', 'CHBE 221', 'NPRE 470', 'MCB 244', 'HORT 344', 'ABE 457', 'CEE 447', 'CEE 483', 'MSE 474', 'ABE 361', 'CEE 430', 'NRES 351', 'CPSC 415', 'ABE 425', 'CHEM 232', 'CHBE 473', 'NRES 439', 'HORT 360', 'BIOE 474', 'CEE 451', 'CEE 440', 'ABE 225', 'CPSC 112', 'ECE 468', 'IB 203', 'CEE 432', 'CEE 437', '102', 'CHBE 422', 'CHBE 424', 'ME 370', 'IB 103', 'PHYS 212', 'ABE 226', 'MCB 301', 'ABE 474', 'CHBE 476', 'HORT 363', 'MSE 473', 'ACE  100', 'IB 486', 'BIOE 476', 'CEE 444', 'TAM 212', 'CEE 465', 'FSHN 414', 'ABE 466', 'CHBE 475', 'ECE 333', 'IB 151', 'CEE 434', 'CPSC 270', 'IB 452', 'ENG 471', 'GEOL 107', 'CPSC 418', 'MSE 489', 'ABE 455', 'HORT 100', 'CEE 380', 'ME 483', 'HORT 362', 'ABE 456', 'ABE 482', 'PLPA 204', 'IB 329', 'NRES 475', 'MSE 470', 'PLPA 405', 'CEE 445', 'CEE 350', 'MCB 314', 'ABE 430', 'CPSC 473', 'CEE 470', 'CPSC 414', 'CPSC 431', 'NRES 348', 'CHBE 321', 'HORT 421', 'MCB 316', 'TAM 210', 'NRES 471', 'CEE 480', '211', 'ME 371', 'IB 485', 'FSHN 416', 'MCB 250', 'CPSC 265', 'IB 420', 'BIOE 467', 'NPRE 201', 'ECE 205', 'CEE 300', 'CHBE 478', 'CEE 443', 'ME 461', 'BIOE 461', 'HORT 341', 'PLPA 407', 'ABE 436', 'MCB 150', 'PHYS 213', 'CEE 452', 'CEE 450', 'NRES 201', 'ABE 469', 'HORT 435', 'IB 482', 'ECE 481', 'MATH 225', 'FSHN 461', 'NRES 429', 'ABE 488', 'CEE 453', 'ME 400', 'ABE 458']"
"Electrical Engineering, BS","['CHBE 430', 'MCB 403', 'ECE 411', 'NPRE 429', 'ECE 495', 'MCB 402', 'MCB 401', 'ATMS 305', 'CS 414', 'CS 465', 'ECE 419', 'ECE 496', 'CS 450', 'GEOL 432', 'ECE 446', 'ME 420', 'NPRE 457', 'ASTR 406', 'NPRE 441', 'MCB 426', 'CS 447', 'MCB 430', 'PHYS 460', 'CS 411', 'CHBE 440', 'ECE 469', 'ECE 486', 'ECE 461', 'ME 411', 'ECE 411', 'ECE 391', 'ECE 438', 'ECE 402', 'ECE 396', 'NPRE 431', 'MATH 481', 'MATH 450', 'CS 433', 'ECE 374', 'GEOL 333', 'ATMS 405', 'ECE 470', 'CHEM 105', 'ECE 495', 'SE 411', 'ATMS 421', 'ECE 470', 'ECE 380', 'CS 445', 'ME 445', 'NPRE 412', 'ECE 467', 'ECE 432', 'GEOL 107', 'ECE 447', 'IB 463', 'BIOE 480', 'ME 400', 'STAT 440', 'ECE 493', 'IB 481', 'ASTR 330', 'IB 462', 'GEOL 450', 'GEOL 452', 'BIOE 414', 'ECE 443', 'IB 426', 'CHBE 421', 'ECE 329', 'PHYS 401', 'CS 242', 'ECE 398', 'CS 412', 'CS 418', 'IE 413', 'ME 340', 'ECE 476', 'CHBE 472', 'NPRE 475', 'CS 101', 'SE 420', 'ECE 452', 'MUS 407', 'ECE 459', 'IB 452', 'MATH 482', 'PHYS 466', 'MATH 357', 'MATH 475', 'MUS 409', 'IB 486', 'ECE 453', 'CS 428', 'ECE 439', 'ECE 408', 'SHS 200', 'ECE 443', 'ECE 462', 'ECE 385', 'IB 405', 'IB 302', 'BIOC 440', 'IB 420', 'ME 451', 'ECE 491', 'IB 348', 'NPRE 435', 'GEOL 436', 'CHBE 422', 'ME 440', 'TAM 211', 'MCB 316', 'IB 467', 'LING 300', 'BIOE 415', 'IB 483', 'ECE 451', 'PHYS 427', 'ME 200', 'CEE 491', 'ECE 464', 'ECE 466', 'ECE 458', 'CS 481', 'ECE 210', 'ECE 466', 'ECE 395', 'PHYS 403', 'ECE 468', 'ECE 350', 'MCB 400', 'CS 467', 'ECE 499', 'ECE 437', 'ECE 422', 'ECE 488', 'IB 204', 'IB 482', 'MATH 414', 'CHBE 424', 'STAT 428', 'IB 203', 'ECE 481', 'IB 401', 'IE 410', 'ATMS 449', 'ASTR 405', 'GEOL 460', 'ECE 415', 'CHBE 451', 'TAM 445', 'ECE 485', 'GEOL 411', 'NPRE 442', 'ECE 297', 'CEE 408', 'ECE 314', 'ECE 482', 'IB 444', 'ME 485', 'ENG 491', 'LING 407', 'ECE 454', 'ECE 365', 'MCB 424', 'IB 468', 'PHYS 225', 'ATMS 404', 'NPRE 247', 'NPRE 402', 'MCB 253', 'MCB 446', 'MCB 150', 'SHS 240', 'ECE 311', 'MATH 453', 'ECE 420', 'ECE 314', 'ASTR 350', 'MATH 447', 'IB 421', 'ATMS 304', 'CEE 416', 'ECE 428', 'MCB 433', 'CS 419', 'ECE 490', 'CS 484', 'ECE 313', 'ECE 304', 'BIOC 446', 'STAT 429', 'IB 431', 'CEE 410', 'ECE 402', 'BIOE 201', 'ECE 446', 'IE 412', 'ECE 486', 'MCB 480', 'CHBE 221', 'CS 425', 'ME 371', 'ATMS 447', 'ME 431', 'NPRE 458', 'ECE 343', 'ECE 438', 'MCB 408', 'PHYS 402', 'MATH 448', 'ECE 489', 'MATH 286', 'ME 310', 'IB 461', 'MATH 428', 'ECE 456', 'CS 446', 'IB 471', 'GEOL 208', 'ECE 448', 'MATH 415', 'CHBE 431', 'CS 476', 'MATH 424', 'CS 427', 'SE 423', 'CHBE 471', 'ATMS 303', 'ECE 420', 'MATH 487', 'ECE 457', 'CEE 447', 'ECE 444', 'ECE 418', 'ME 404', 'ME 330', 'ECE 431', 'IE 431', 'IB 440', 'LING 427', 'ECE 460', 'ECE 481', 'ECE 311', 'ATMS 411', 'ECE 441', 'IE 360', 'ECE 343', 'NPRE 455', 'PHYS 325', 'ECE 463', 'CEE 330', 'IB 451', 'SHS 470', 'ECE 478', 'ME 450', 'CS 436', 'ECE 437', 'MATH 417', 'ECE 397', 'NPRE 451', 'IE 420', 'CS 429', 'MATH 473', 'MCB 419', 'ECE 455', 'SHS 301', 'ME 452', 'ECE 492', 'ECE 498', 'ATMS 425', 'ME 320', 'NPRE 470', 'ME 461', 'ASTR 210', 'ECE 415', 'ASTR 310', 'CHBE 321', 'ECE 417', 'ATMS 406', 'MATH 403', 'NPRE 446', 'ECE 465', 'CS 477', 'MATH 427', 'MCB 421', 'ASTR 404', 'IE 411', 'PHYS 487', 'TAM 335', 'MCB 406', 'CEE 310', 'GEOL 440', 'NPRE 423', 'MATH 432', 'ECE 489', 'MCB 252', 'MCB 354', 'CEE 430', 'STAT 424', 'ECE 310', 'MCB 314', 'IE 400', 'CHBE 474', 'ECE 403', 'ME 412', 'CHEM 104', 'ECE 330', 'IB 443', 'BIOC 406', 'CS 413', 'ECE 431', 'ECE 340', 'PHYS 326', 'NPRE 447', 'TAM 412', 'IB 473', 'ME 402', 'ECE 483', 'CS 436', 'BIOE 461', 'MCB 413', 'CS 466', 'ECE 480', 'CS 473', 'CS 460', 'MATH 489', 'ECE 340', 'MATH 442', 'ECE 444', 'ATMS 301', 'CS 420', 'CS 438', 'GEOL 380', 'ECE 333', 'ECE 435', 'CHBE 453', 'NEUR 453', 'STAT 420', 'PHYS 485', 'ME 403', 'NPRE 432', 'MATH 446', 'ME 401', 'CHBE 473', 'SHS 300', 'IB 335', 'NPRE 448', 'IB 150', 'CS 225', 'CHBE 457', 'ECE 425', 'CS 421', 'IB 368', 'MATH 444', 'BIOE 202', 'IB 453', 'CS 439', 'CS 424', 'BIOE 302', 'PHYS 419', 'ECE 416', 'IE 330', 'LING 406', 'CS 463', 'ME 370', 'IE 361', 'ECE 487', 'ECE 447', 'IB 432', 'CS 173', 'CS 357', 'IB 202', 'ASTR 414', 'ECE 445', 'MATH 484', 'GEOL 417', 'ATMS 410', 'ME 460', 'NPRE 444', 'MATH 412', 'ME 487', 'TAM 251', 'IE 430', 'MATH 402', 'CS 410', 'CS 398', 'ME 472', 'IB 472', 'MATH 347', 'MATH 348', 'ECE 445', 'MATH 423', 'ECE 472', 'PHYS 214', 'NPRE 421', 'PHYS 406', 'MATH 413', 'ECE 391', 'MATH 425', 'CS 426', 'MCB 300', 'MCB 251', 'ECE 456', 'PHYS 213', 'ECE 473', 'ECE 414', 'MCB 250', 'BIOE 476', 'ECE 469', 'ECE 451', 'MATH 416', 'ECE 463', 'CS 422', 'TAM 435', 'CS 498', 'MSE 280', 'CS 423', 'ECE 307', 'TAM 212', 'PHYS 470', 'MATH 213', 'CHBE 452', 'ECE 424', 'CHBE 456', 'SE 424', 'ME 430', 'ASTR 450', 'MCB 431', 'IB 485', 'ECE 439', 'BIOE 467', 'ECE 342', 'TAM 451', 'ECE 453', 'MCB 301', 'TAM 324', 'MCB 404', 'ECE 468', 'ECE 329', 'MATH 418', 'ECE 460', 'ME 410', 'CS 461', 'IB 427', 'IE 310', 'ECE 412', 'IB 464', 'ATMS 420', 'PHYS 486', 'ME 471', 'MCB 435', 'CS 440', 'ATMS 302', 'CS 431', 'PHYS 420', 'SHS 320', 'NPRE 201', 'SHS 450', 'ECE 365', 'CS 475', 'MCB 410', 'BIOC 455', 'ECE 395']"
"Civil Engineering, BS","['CEE 460', 'IE 410', 'CEE 457', 'STAT 429', 'CEE 405', 'CEE 408', 'GEOL 333', 'CEE 461', 'CEE 340', 'CEE 380', 'CEE 417', 'STAT 420', 'ECE 205', 'CEE 446', 'CEE 449', 'CEE 350', 'SE 450', 'CEE 424', 'STAT 400', 'CEE 330', 'CEE 443', 'CEE 300', 'CHEM 332', 'CS 357', 'CEE 457', 'CEE 465', 'CEE 340', 'CEE 406', 'MCB 431', 'CEE 417', 'CEE 407', 'CEE 408', 'ENG 471', 'CEE 444', 'GEOL 107', 'CHEM 420', 'TAM 335', 'ENVS 480', 'CEE 450', 'CEE 330', 'CEE 407', 'CEE 460', 'CEE 483', 'CEE 411', 'CEE 300', 'CEE 450', 'CEE 360', 'CEE 330', 'CEE 446', 'CEE 498', 'NPRE 442', 'CEE 350', 'CEE 433', 'CEE 408', 'CEE 310', 'CEE 465', 'CEE 449', 'CEE 380', 'CEE 350', 'CEE 437', 'CEE 437', 'TAM 427', 'CEE 420', 'CEE 380', 'ABE 436', 'CEE 491', 'CEE 438', 'ME 340', 'ME 200', 'CEE 417', 'GEOL 401', 'MCB 450', 'CEE 434', 'ESE 482', 'CEE 433', 'PHYS 213', 'CEE 453', 'CEE 421', 'CEE 380', 'CEE 330', 'CEE 380', 'CHEM 440', 'STAT 430', 'CS 357', 'CEE 380', 'CEE 498', 'CEE 440', 'CEE 330', 'UP 466', 'GEOL 470', 'CEE 460', 'CEE 446', 'TAM 428', 'MCB 300', 'CEE 415', 'CEE 320', 'GEOL 107', 'CEE 449', 'NPRE 442', 'CEE 447', 'CEE 447', 'CEE 433', 'CEE 409', 'CEE 421', 'CEE 420', 'FIN 221', 'CEE 452', 'CEE 450', 'CEE 406', 'CHEM 222', 'GEOL 118', 'CEE 310', 'CEE 412', 'CEE 320', 'CEE 461', 'CEE 452', 'CEE 417', 'STAT 420', 'ESE 140', 'CEE 434', 'CEE 408', 'CEE 416', 'CEE 350', 'CEE 330', 'CEE 409', 'CEE 380', 'ME 200', 'MSE 406', 'CEE 463', 'CEE 447', 'CEE 420', 'NPRE 475', 'CEE 409', 'CHEM 232', 'CEE 406', 'CEE 461', 'CEE 422', 'CEE 401', 'CEE 453', 'CEE 409', 'STAT 425', 'CEE 438', 'CEE 320', 'CEE 409', 'CEE 461', 'UP 438', 'UP 406', 'ENG 471', 'CEE 434', 'CEE 498', 'CEE 453', 'ME 400', 'CEE 424', 'NRES 439', 'CEE 405', 'CEE 434', 'CEE 300', 'CEE 460', 'CEE 437', 'CEE 498', 'CEE 432', 'CEE 360', 'ACE 451', 'CEE 340', 'GEOL 107', 'CEE 310', 'CEE 460', 'CEE 444', 'CEE 415', 'CEE 416', 'CEE 350', 'UP 480', 'CEE 422', 'CEE 452', 'ME 200', 'GEOL 107', 'STAT 430', 'GEOL 107', 'CEE 469', 'CEE 470', 'CEE 409', 'CEE 493', 'CEE 457', 'CEE 480', 'CHEM 232', 'CEE 452', 'NPRE 402', 'CEE 320', 'CEE 491', 'CEE 442', 'CEE 360', 'CEE 484', 'CEE 360', 'ATMS 120', 'CEE 330', 'CEE 498', 'CEE 401', 'CEE 320', 'CEE 446', 'CEE 406', 'CEE 498', 'CEE 458', 'TAM 251', 'ESE 140', 'STAT 420', 'CEE 360', 'CEE 442', 'GEOL 440', 'FIN 230', 'MCB 450', 'CHBE 321', 'CEE 408', 'CEE 484', 'CHEM 315', 'CEE 310', 'CEE 418', 'CEE 421', 'CEE 417', 'CEE 491', 'CHEM 222', 'ME 200', 'CEE 411', 'MCB 301', 'CEE 445', 'CEE 415', 'CEE 202', 'CEE 405', 'NPRE 402', 'MATH 225', 'CEE 461', 'CEE 453', 'CEE 453', 'SE 320', 'CEE 350', 'CS 357', 'CEE 406', 'CEE 407', 'CEE 408', 'CEE 437', 'CHBE 421', 'CEE 491', 'CEE 483', 'CEE 360', 'CEE 300', 'CEE 330', 'CEE 418', 'CEE 451', 'NRES 287', 'CEE 418', 'CEE 460', 'CEE 330', 'CEE 465', 'CEE 410', 'CEE 310', 'CEE 432', 'CEE 330', 'CEE 453', 'MSE 489', 'CEE 493', 'CEE 452', 'CEE 461', 'CEE 498', 'CEE 340', 'ATMS 411', 'GEOL 380', 'CEE 330', 'CEE 406', 'CEE 407', 'STAT 429', 'UP 205', 'UP 466', 'CEE 340', 'NPRE 201', 'CEE 405', 'CEE 330', 'ESE 320', 'CEE 465', 'CEE 406', 'CEE 480', 'CEE 401', 'CEE 457', 'ME 200', 'CEE 416', 'STAT 420', 'CHBE 422', 'ATMS 410', 'STAT 425', 'GEOL 107', 'MSE 450', 'CEE 401', 'CEE 451', 'CEE 434', 'CEE 421', 'CEE 401', 'ECON 420', 'IE 410', 'ECE 205', 'CEE 424', 'CEE 438', 'CEE 461', 'CEE 407', 'CEE 310', 'CEE 320', 'CEE 452', 'SE 400', 'CS 357', 'CEE 320', 'CEE 380', 'CEE 417', 'ABE 436', 'MATH 285', 'CEE 360', 'CEE 469', 'CEE 340', 'ESE 482', 'CEE 445', 'CEE 418', 'CEE 444', 'ENSU 300', 'CEE 450', 'CEE 418', 'CEE 320', 'MSE 201', 'CEE 452', 'CEE 410', 'BTW 261', 'CEE 449', 'CEE 411', 'CEE 310', 'CEE 446', 'CEE 416', 'CHBE 321', 'MSE 420', 'CEE 424', 'ME 400', 'ARCH 441', 'CEE 330', 'CHEM 332', 'CEE 445', 'CEE 300', 'CEE 350', 'CEE 498', 'UP 480', 'CS 357', 'CEE 410', 'CEE 449', 'CEE 437', 'CEE 380', 'UP 438', 'CEE 408', 'CEE 300', 'CEE 430', 'CEE 350', 'CEE 380', 'MSE 489', 'GEOL 118', 'CEE 416', 'CEE 440', 'CEE 416', 'CEE 458', 'CEE 458', 'CEE 483', 'CEE 422', 'CEE 424', 'CEE 437', 'CEE 416', 'CEE 437', 'CEE 493', 'CEE 330', 'CEE 300', 'CEE 483', 'GEOG 103', 'GEOL 107', 'CEE 472', 'STAT 420', 'ENVS 431', 'MSE 402', 'CEE 480', 'CEE 460', 'CEE 401', 'CEE 380', 'ME 200', 'ATMS 421', 'CEE 407', 'CEE 424', 'CEE 412', 'CEE 458', 'CHBE 424', 'CHEM 232', 'CEE 434', 'CEE 310', 'CEE 450', 'CEE 434', 'CEE 406', 'TAM 212', 'CEE 449', 'CEE 405', 'CEE 421', 'CEE 360', 'CEE 415', 'CEE 340', 'CEE 350', 'CEE 495', 'CEE 380', 'CEE 300', 'CEE 453', 'CEE 440', 'CEE 300', 'CEE 406', 'CEE 416', 'CEE 320', 'CEE 443', 'GEOL 411', 'CEE 472', 'CEE 445', 'CEE 437', 'LAW 301', 'CEE 461', 'CEE 437', 'ATMS 421', 'CEE 460', 'CEE 401', 'CPSC 116', 'CEE 433', 'CEE 457', 'CEE 406', 'CEE 453', 'CEE 405', 'CEE 350', 'CEE 350', 'ESE 320', 'CEE 330', 'ARCH 441', 'CEE 447', 'CEE 417', 'MSE 401', 'MSE 401', 'CEE 457', 'CEE 453', 'CEE 300', 'SE 450', 'CEE 465', 'SE 320', 'CEE 320', 'CEE 449', 'NPRE 475', 'ME 430', 'CEE 360', 'CEE 430', 'CEE 410', 'ABE 436', 'CEE 445', 'ATMS 302', 'NPRE 201', 'CEE 493', 'CEE 411', 'CEE 440', 'CEE 330', 'ABE 436', 'MSE 401', 'CEE 350', 'CEE 300', 'CEE 465', 'CEE 418']"
